source,source_type,year,make,model,vin,price,mileage,location,engine,axles,transmission_type,transmission_speed,wheelbase_inches,apu,truck_type,sleeper_size,overhaul_paperwork,listing_url,auction_date,first_seen_date,last_seen_date,is_duplicate,review_flag,is_relisted,status,created_at,updated_at
truckpaper.com,retail,2017,Peterbilt,567,CKD7A8UMF9TEC6P02,82000.58,918195,"Houston, TX",PACCAR MX13,6x2,Manual,18,204,True,Flatbed,,False,https://www.truckpaper.com/listing/94977152,,2023-09-07,2024-03-15,False,False,False,ended,2023-09-07 14:00:00,2024-03-15 00:00:00
commercialtrucktrader.com,retail,2024,International,LT625,XVATW8HNHP9YSTNV5,169180.77,204640,"Indianapolis, IN",A26 Engine,6x4,Automatic,12,207,True,Sleeper,"60""",False,https://www.commercialtrucktrader.com/listing/28588690,,2025-08-18,2026-03-07,False,False,False,withdrawn,2025-08-18 16:00:00,2026-03-07 00:00:00
truckpaper.com,retail,2007,International,ProStar,RL338FLUMS8C3UJD4,5000.0,1901774,"Houston, TX",MaxxForce 13,6x4,Automatic,10,246,False,Sleeper,"80""",False,https://www.truckpaper.com/listing/18256272,,2026-02-15,2026-06-11,False,True,False,active,2026-02-15 01:00:00,2026-06-11 00:00:00
commercialtrucktrader.com,retail,2020,Freightliner,Cascadia,F6LG1J8J17MX3C0RR,111911.64,576240,"Chicago, IL",Cummins X15,6x4,Automatic,10,229,False,Day Cab,,False,https://www.commercialtrucktrader.com/listing/67002043,,2024-11-02,2025-01-16,False,False,True,ended,2024-11-02 23:00:00,2025-01-16 00:00:00
equipmentfacts.com,auction,2017,Volvo,VNL760,5FJ29AUS6SWEMWE7J,90579.04,895761,"Atlanta, GA",Volvo D13,6x4,Automatic,10,240,False,Sleeper,"72""",False,https://www.equipmentfacts.com/listing/76623009,2024-10-19,2024-10-11,2024-10-20,False,False,False,ended,2024-10-11 03:00:00,2024-10-20 00:00:00
equipmentfacts.com,auction,2024,Freightliner,Coronado,PNS8KU0AD913E9S0S,159805.23,242470,"Fort Worth, TX",Detroit DD13,6x4,Automatic,12,280,True,Sleeper,"60""",False,https://www.equipmentfacts.com/listing/73242769,2024-12-21,2024-11-17,2025-01-02,False,False,False,withdrawn,2024-11-17 14:00:00,2025-01-02 00:00:00
equipmentfacts.com,auction,2009,Peterbilt,389,VD34YA00UC67M1PB0,25436.98,1061211,"Kansas City, MO",Cummins X15,4x2,Automatic,12,237,False,Day Cab,,False,https://www.equipmentfacts.com/listing/85713170,2025-04-13,2025-04-12,2025-04-19,False,False,False,withdrawn,2025-04-12 01:00:00,2025-04-19 00:00:00
equipmentfacts.com,auction,2019,Peterbilt,389,WT38D5FLK3STYX1M2,101761.52,681269,"Memphis, TN",Cummins X15,4x2,Manual,18,239,False,Sleeper,"60""",False,https://www.equipmentfacts.com/listing/10844799,2025-07-03,2025-03-23,2025-07-13,False,False,False,ended,2025-03-23 00:00:00,2025-07-13 00:00:00
truckpaper.com,retail,2025,Peterbilt,567,BL5LJ0X0XKC6WYPU5,160477.01,76569,"Chicago, IL",PACCAR MX13,6x4,Manual,10,258,False,Day Cab,,False,https://www.truckpaper.com/listing/17829385,,2026-03-31,2026-06-11,False,False,False,active,2026-03-31 05:00:00,2026-06-11 00:00:00
ritchiebros.com,auction,2021,Freightliner,Cascadia,JKGK3SSBK6XEWE8RH,137352.31,442779,"Memphis, TN",Cummins X15,6x4,Automatic,12,245,True,Sleeper,"48""",False,https://www.ritchiebros.com/listing/76155477,2023-05-15,2023-03-27,2023-06-30,False,False,False,ended,2023-03-27 12:00:00,2023-06-30 00:00:00
ironplanet.com,auction,2013,Volvo,VNL860,MLYX0W41VFNJUJ6J5,59419.26,808042,"Dallas, TX",Volvo D13,6x2,Manual,18,231,False,Sleeper,"48""",False,https://www.ironplanet.com/listing/84651675,2025-06-05,2025-05-26,2025-06-13,False,False,False,withdrawn,2025-05-26 22:00:00,2025-06-13 00:00:00
truckpaper.com,retail,2025,Peterbilt,567,5C411Y1Z7R82ZRR33,164119.38,57578,"Chicago, IL",PACCAR MX13,6x2,Automatic,10,205,False,Sleeper,"72""",False,https://www.truckpaper.com/listing/92779925,,2025-02-12,2025-04-19,False,False,False,withdrawn,2025-02-12 23:00:00,2025-04-19 00:00:00
truckpaper.com,retail,2008,Freightliner,Coronado,DJJEJ154F52PZ6M3Z,17638.62,1286574,"Phoenix, AZ",Detroit DD13,6x2,Manual,10,243,False,Sleeper,"48""",False,https://www.truckpaper.com/listing/67914429,,2024-05-11,2024-07-22,False,False,False,ended,2024-05-11 20:00:00,2024-07-22 00:00:00
truckpaper.com,retail,2024,Freightliner,Cascadia,5XN15L0NDW41D000S,155309.13,126160,"Houston, TX",Detroit DD15,6x4,Automatic,10,241,False,Sleeper,"80""",False,https://www.truckpaper.com/listing/98459698,,2023-05-21,2023-05-27,False,False,False,ended,2023-05-21 09:00:00,2023-05-27 00:00:00
truckpaper.com,retail,2009,Freightliner,Columbia,5UZUY6E4TW89EFF1M,5000.0,1793357,"Indianapolis, IN",Detroit Series 60,6x4,Automatic,12,212,True,Sleeper,"48""",True,https://www.truckpaper.com/listing/29612362,,2026-03-10,2026-06-11,False,True,False,active,2026-03-10 11:00:00,2026-06-11 00:00:00
truckpaper.com,retail,2017,Peterbilt,389,4S9RS8YDU700U1WET,91205.97,909507,"Atlanta, GA",Cummins X15,6x2,Automatic,12,234,True,Sleeper,"86""",True,https://www.truckpaper.com/listing/87490835,,2024-10-27,2024-12-14,False,False,False,ended,2024-10-27 08:00:00,2024-12-14 00:00:00
truckpaper.com,retail,2014,Freightliner,Cascadia,2SGB5YVSD99UDJ6S0,66178.46,801730,"Phoenix, AZ",Cummins X15,6x2,Automatic,12,245,False,Dump,,False,https://www.truckpaper.com/listing/64379001,,2023-07-10,2023-10-12,False,False,False,ended,2023-07-10 22:00:00,2023-10-12 00:00:00
ritchiebros.com,auction,2017,Kenworth,W900,A4YBX46WWJSR0F8ZH,101713.27,629725,"Indianapolis, IN",Cummins X15,6x4,Automatic,10,267,False,Sleeper,"72""",False,https://www.ritchiebros.com/listing/94853852,2025-12-24,2025-10-30,2026-01-25,False,False,False,withdrawn,2025-10-30 16:00:00,2026-01-25 00:00:00
truckpaper.com,retail,2024,Freightliner,Columbia,5N3MPFE7A4DGMHY26,153810.37,187442,"Houston, TX",Detroit Series 60,6x4,Automatic,12,272,False,Day Cab,,False,https://www.truckpaper.com/listing/46115973,,2024-04-20,2024-06-23,True,False,False,ended,2024-04-20 01:00:00,2024-06-23 00:00:00
truckpaper.com,retail,2005,Freightliner,Columbia,CFU0G6CR4M2KC7A68,5000.0,1342547,"Phoenix, AZ",Detroit Series 60,6x4,Automatic,10,245,False,Flatbed,,False,https://www.truckpaper.com/listing/64664367,,2024-02-24,2024-03-16,False,False,False,ended,2024-02-24 17:00:00,2024-03-16 00:00:00
commercialtrucktrader.com,retail,2017,Freightliner,Cascadia,FZAF1L7FM5AVX2W6K,92643.3,540771,"Memphis, TN",Detroit DD15,6x4,Automatic,10,240,False,Day Cab,,False,https://www.commercialtrucktrader.com/listing/85741801,,2024-05-25,2024-06-27,False,False,False,withdrawn,2024-05-25 15:00:00,2024-06-27 00:00:00
truckpaper.com,retail,2020,Freightliner,Cascadia,ZZK9EP61DHJE218HX,132916.77,504623,"Memphis, TN",Detroit DD15,6x4,Automatic,10,221,True,Sleeper,"60""",False,https://www.truckpaper.com/listing/59478416,,2024-07-13,2024-12-13,False,False,False,withdrawn,2024-07-13 10:00:00,2024-12-13 00:00:00
equipmentfacts.com,auction,2019,Freightliner,Cascadia,KR2Y2KZVV1E10G0AA,120724.62,627953,"Houston, TX",Cummins X15,6x2,Automatic,12,228,False,Sleeper,"80""",False,https://www.equipmentfacts.com/listing/56901663,2024-10-21,2024-08-12,2024-11-10,False,False,False,ended,2024-08-12 07:00:00,2024-11-10 00:00:00
truckpaper.com,retail,2017,Peterbilt,579,XSW6T569BJSVM4E6P,86583.47,913037,"Phoenix, AZ",Cummins X15,6x4,Automatic,10,213,False,Dump,,False,https://www.truckpaper.com/listing/17128896,,2024-02-29,2024-09-03,False,False,False,withdrawn,2024-02-29 21:00:00,2024-09-03 00:00:00
truckpaper.com,retail,2013,Peterbilt,579,TG9TVNZ8GP28HK1M6,68300.67,960860,"Phoenix, AZ",Cummins X15,6x4,Manual,13,234,False,Sleeper,"60""",False,https://www.truckpaper.com/listing/77025488,,2024-01-20,2024-02-11,False,False,False,ended,2024-01-20 15:00:00,2024-02-11 00:00:00
equipmentfacts.com,auction,2017,Freightliner,Cascadia,CGDRY22LF4SUE5R4U,93689.57,815501,"Indianapolis, IN",Cummins X15,6x4,Automatic,10,229,False,Day Cab,,False,https://www.equipmentfacts.com/listing/48866749,2025-06-04,2025-05-20,2025-06-29,False,False,False,ended,2025-05-20 09:00:00,2025-06-29 00:00:00
commercialtrucktrader.com,retail,2020,Volvo,VNL760,3CVZ17B08SCF6FUHN,121400.89,623475,"Indianapolis, IN",Volvo D13,6x4,Automatic,12,212,False,Sleeper,"80""",False,https://www.commercialtrucktrader.com/listing/61344268,,2026-04-11,2026-05-29,False,False,True,withdrawn,2026-04-11 16:00:00,2026-05-29 00:00:00
truckpaper.com,retail,2018,Peterbilt,567,7YTF91Z1MUGW2HW4J,99676.11,822537,"Indianapolis, IN",PACCAR MX13,6x4,Automatic,10,237,False,Sleeper,"72""",False,https://www.truckpaper.com/listing/96790865,,2025-09-23,2026-02-12,False,False,False,ended,2025-09-23 16:00:00,2026-02-12 00:00:00
ritchiebros.com,auction,2015,Peterbilt,567,N6M4J4CRPAZ6Y71NW,79471.64,843014,"Salt Lake City, UT",PACCAR MX13,6x4,Manual,10,216,True,Sleeper,"80""",False,https://www.ritchiebros.com/listing/79582656,2025-01-16,2024-12-30,2025-01-22,False,False,False,ended,2024-12-30 23:00:00,2025-01-22 00:00:00
commercialtrucktrader.com,retail,2012,Kenworth,T880,F0TNRH9UUNWHZJNAG,61334.93,802061,"Salt Lake City, UT",PACCAR MX13,4x2,Automatic,12,236,False,Dump,,False,https://www.commercialtrucktrader.com/listing/42147315,,2023-04-06,2023-09-08,False,False,False,ended,2023-04-06 22:00:00,2023-09-08 00:00:00
commercialtrucktrader.com,retail,2002,Freightliner,Columbia,GY18ZA7WX4C9YA6BJ,5000.0,1939535,"Salt Lake City, UT",Detroit Series 60,6x4,Automatic,12,228,True,Sleeper,"48""",False,https://www.commercialtrucktrader.com/listing/29524223,,2024-11-19,2025-09-24,False,True,False,withdrawn,2024-11-19 05:00:00,2025-09-24 00:00:00
commercialtrucktrader.com,retail,2018,Freightliner,Cascadia,K5UWGCRUF0SZZ2A8L,96158.53,847995,"Kansas City, MO",Detroit DD15,4x2,Automatic,12,226,True,Sleeper,"80""",False,https://www.commercialtrucktrader.com/listing/57603870,,2025-07-09,2025-10-05,False,False,False,withdrawn,2025-07-09 11:00:00,2025-10-05 00:00:00
commercialtrucktrader.com,retail,2017,Kenworth,T880,HD452PE3CLY6RH2FT,87052.89,830028,"Salt Lake City, UT",PACCAR MX13,6x4,Automatic,10,229,False,Box Truck,,False,https://www.commercialtrucktrader.com/listing/68994781,,2024-12-09,2025-02-19,False,False,False,ended,2024-12-09 09:00:00,2025-02-19 00:00:00
truckpaper.com,retail,2020,Freightliner,Cascadia,J4RL6YH2PHAKJMWBH,112890.48,764615,"Fort Worth, TX",Detroit DD15,6x4,Automatic,12,211,True,Sleeper,"80""",False,https://www.truckpaper.com/listing/89000337,,2025-12-23,2026-01-24,False,False,False,ended,2025-12-23 16:00:00,2026-01-24 00:00:00
commercialtrucktrader.com,retail,2013,Kenworth,W900,NRSU2KD3CACTR9YNP,60422.28,966383,"Atlanta, GA",Cummins X15,6x4,Manual,10,253,True,Dump,,False,https://www.commercialtrucktrader.com/listing/54151679,,2026-04-23,2026-05-29,False,False,False,withdrawn,2026-04-23 04:00:00,2026-05-29 00:00:00
truckpaper.com,retail,2021,Freightliner,Coronado,K75HK7WFVE0RCE3J6,124510.97,446000,"Salt Lake City, UT",Detroit DD13,6x4,Manual,13,217,False,Sleeper,"60""",False,https://www.truckpaper.com/listing/16784150,,2023-05-09,2023-06-17,False,False,False,withdrawn,2023-05-09 02:00:00,2023-06-17 00:00:00
ritchiebros.com,auction,2009,Freightliner,Coronado,8R2VTRLJ7KRGCSL1H,5000.0,2243450,"Kansas City, MO",Detroit DD13,6x4,Automatic,12,280,True,Sleeper,"72""",False,https://www.ritchiebros.com/listing/62915526,2023-12-15,2023-11-11,2024-04-20,False,True,False,withdrawn,2023-11-11 11:00:00,2024-04-20 00:00:00
truckpaper.com,retail,2017,Kenworth,T880,P3JFBYV935HGRKHPZ,70017.19,1181361,"Kansas City, MO",PACCAR MX13,6x2,Automatic,10,224,False,Sleeper,"72""",True,https://www.truckpaper.com/listing/42148691,,2023-09-03,2023-11-21,False,False,False,ended,2023-09-03 23:00:00,2023-11-21 00:00:00
truckpaper.com,retail,2012,Freightliner,Coronado,TS3VJZF92PD7N7M0N,29419.55,1516642,"Indianapolis, IN",Detroit DD13,6x4,Automatic,10,269,False,Sleeper,"48""",False,https://www.truckpaper.com/listing/65310354,,2023-07-04,2023-10-28,False,True,True,withdrawn,2023-07-04 14:00:00,2023-10-28 00:00:00
ritchiebros.com,auction,2008,Volvo,VNL760,TL4LU34JRH59WB3X7,23465.75,1321009,"Memphis, TN",Volvo D13,6x4,Manual,13,211,True,Sleeper,"86""",False,https://www.ritchiebros.com/listing/18594978,2023-06-04,2023-05-14,2023-07-01,False,False,False,ended,2023-05-14 23:00:00,2023-07-01 00:00:00
commercialtrucktrader.com,retail,2011,Peterbilt,579,3G5TV5S0EBAMZHCCW,15027.66,1881382,"Chicago, IL",Cummins X15,6x4,Automatic,12,214,False,Sleeper,"60""",True,https://www.commercialtrucktrader.com/listing/27316068,,2023-04-19,2023-08-12,False,True,False,withdrawn,2023-04-19 21:00:00,2023-08-12 00:00:00
equipmentfacts.com,auction,2009,Peterbilt,579,UL23CAH8MR0DY9GL4,9987.33,1816516,"Chicago, IL",Cummins X15,6x4,Automatic,10,274,True,Sleeper,"86""",False,https://www.equipmentfacts.com/listing/44443213,2024-10-11,2024-07-31,2025-08-06,False,True,False,withdrawn,2024-07-31 01:00:00,2025-08-06 00:00:00
equipmentfacts.com,auction,2018,Kenworth,T680,8CY1S8LHNDEPXUHNK,106697.3,646621,"Fort Worth, TX",Cummins X15,6x4,Automatic,10,212,False,Sleeper,"86""",False,https://www.equipmentfacts.com/listing/43195535,2026-02-15,2026-01-29,2026-03-10,False,False,False,withdrawn,2026-01-29 03:00:00,2026-03-10 00:00:00
equipmentfacts.com,auction,2022,Peterbilt,567,HRKKF4LM8VU6ND8CZ,151705.49,263212,"Chicago, IL",PACCAR MX13,6x4,Automatic,12,220,True,Sleeper,"86""",False,https://www.equipmentfacts.com/listing/54273475,2024-09-01,2024-08-08,2024-10-31,False,False,False,withdrawn,2024-08-08 04:00:00,2024-10-31 00:00:00
ironplanet.com,auction,2010,Freightliner,Columbia,5A7TVXS58YLL7V022,14724.03,1474600,"Kansas City, MO",Detroit Series 60,6x4,Manual,10,223,False,Sleeper,"80""",False,https://www.ironplanet.com/listing/72853909,2023-07-17,2023-06-24,2023-09-06,False,False,False,withdrawn,2023-06-24 14:00:00,2023-09-06 00:00:00
ritchiebros.com,auction,2017,Kenworth,W900,T3WVLRSGZREZ0HWGB,91182.61,711870,"Houston, TX",Cummins X15,6x4,Automatic,12,215,False,Box Truck,,False,https://www.ritchiebros.com/listing/72221882,2024-09-17,2024-06-15,2025-01-05,False,False,False,withdrawn,2024-06-15 11:00:00,2025-01-05 00:00:00
commercialtrucktrader.com,retail,2013,Kenworth,T680,LJNJVRDR21UAZHXNG,47667.55,1195822,"Dallas, TX",Cummins X15,4x2,Automatic,12,235,False,Sleeper,"48""",False,https://www.commercialtrucktrader.com/listing/89963594,,2023-10-18,2024-02-24,False,False,False,ended,2023-10-18 17:00:00,2024-02-24 00:00:00
ritchiebros.com,auction,2021,Peterbilt,579,39GPGX8PTFBEGLD63,125604.1,485341,"Fort Worth, TX",Cummins X15,6x4,Manual,13,227,False,Sleeper,"80""",False,https://www.ritchiebros.com/listing/20082365,2025-01-28,2025-01-19,2025-03-30,False,False,False,withdrawn,2025-01-19 14:00:00,2025-03-30 00:00:00
commercialtrucktrader.com,retail,2017,Freightliner,Cascadia,B14A118ZD89DS5PR3,108263.27,578508,"Atlanta, GA",Cummins X15,6x2,Automatic,12,230,False,Sleeper,"86""",False,https://www.commercialtrucktrader.com/listing/49032447,,2025-04-11,2025-09-04,False,False,False,withdrawn,2025-04-11 04:00:00,2025-09-04 00:00:00
truckpaper.com,retail,2018,Kenworth,T880,42HVBEDT49H75RLFG,98632.78,667620,"Kansas City, MO",PACCAR MX13,6x4,Manual,18,213,False,Day Cab,,False,https://www.truckpaper.com/listing/18130712,,2024-02-29,2024-06-18,False,False,True,ended,2024-02-29 18:00:00,2024-06-18 00:00:00
equipmentfacts.com,auction,2007,Freightliner,Coronado,XNCAFK5MF991WG6SM,5000.0,2846031,"Kansas City, MO",Detroit DD13,6x4,Automatic,10,230,False,Day Cab,,False,https://www.equipmentfacts.com/listing/59249903,2024-12-05,2024-11-27,2024-12-05,False,True,False,withdrawn,2024-11-27 15:00:00,2024-12-05 00:00:00
truckpaper.com,retail,2019,Freightliner,Cascadia,WC32A28UPDRA2JYK1,118222.93,601258,"Indianapolis, IN",Cummins X15,6x4,Automatic,12,210,False,Sleeper,"86""",False,https://www.truckpaper.com/listing/75050830,,2025-07-06,2025-07-22,True,False,False,withdrawn,2025-07-06 04:00:00,2025-07-22 00:00:00
truckpaper.com,retail,2018,Peterbilt,389,NP3PZX4EWEKPZ3AYN,93881.54,737530,"Phoenix, AZ",Cummins X15,6x2,Automatic,10,228,False,Day Cab,,False,https://www.truckpaper.com/listing/38003905,,2024-07-24,2025-03-13,False,False,False,ended,2024-07-24 04:00:00,2025-03-13 00:00:00
truckpaper.com,retail,2017,Freightliner,Coronado,22TXVFYRMJFREV4RU,91008.11,834284,"Indianapolis, IN",Detroit DD13,6x2,Automatic,10,218,False,Sleeper,"60""",False,https://www.truckpaper.com/listing/80971434,,2023-05-02,2023-08-02,False,False,True,withdrawn,2023-05-02 10:00:00,2023-08-02 00:00:00
commercialtrucktrader.com,retail,2017,Peterbilt,567,EA9XSS0LJBXNEL42J,78447.19,1164602,"Fort Worth, TX",PACCAR MX13,4x2,Manual,10,210,True,Sleeper,"86""",True,https://www.commercialtrucktrader.com/listing/55552794,,2023-07-28,2023-08-23,False,False,False,ended,2023-07-28 16:00:00,2023-08-23 00:00:00
truckpaper.com,retail,2024,Freightliner,Coronado,XEP7PUAUKYS5Y2ZSW,146848.45,148152,"Houston, TX",Detroit DD13,6x4,Automatic,12,237,False,Dump,,False,https://www.truckpaper.com/listing/52083447,,2024-03-19,2024-05-11,False,False,False,withdrawn,2024-03-19 18:00:00,2024-05-11 00:00:00
truckpaper.com,retail,2014,Volvo,VNL760,N1GUV6LVJ2JCPDW3A,67171.31,1245677,"Indianapolis, IN",Volvo D13,6x2,Manual,10,245,True,Sleeper,"48""",True,https://www.truckpaper.com/listing/68160444,,2025-03-02,2026-04-28,True,False,False,withdrawn,2025-03-02 09:00:00,2026-04-28 00:00:00
commercialtrucktrader.com,retail,2024,Freightliner,Coronado,3YARJDRX94DD1RZRW,164036.19,179842,"Salt Lake City, UT",Detroit DD13,6x2,Automatic,12,227,False,Sleeper,"48""",False,https://www.commercialtrucktrader.com/listing/72753342,,2025-07-28,2026-02-24,False,False,False,withdrawn,2025-07-28 02:00:00,2026-02-24 00:00:00
truckpaper.com,retail,2021,Kenworth,W900,C6EUE8YYTNTESTLC0,132057.71,626964,"Fort Worth, TX",Cummins X15,6x4,Automatic,12,230,False,Sleeper,"80""",False,https://www.truckpaper.com/listing/57985609,,2023-09-25,2023-11-14,False,False,False,withdrawn,2023-09-25 15:00:00,2023-11-14 00:00:00
commercialtrucktrader.com,retail,2020,Peterbilt,567,U09CXDA4JCZKNYUND,112804.0,407776,"Kansas City, MO",PACCAR MX13,6x2,Automatic,12,224,False,Day Cab,,False,https://www.commercialtrucktrader.com/listing/11029068,,2024-07-25,2024-10-20,False,False,False,ended,2024-07-25 23:00:00,2024-10-20 00:00:00
ironplanet.com,auction,2016,Freightliner,Columbia,E0ZMXDEJVEVSG4EB8,67272.76,994068,"Dallas, TX",Detroit Series 60,6x4,Manual,10,207,False,Day Cab,,False,https://www.ironplanet.com/listing/94969972,2023-08-19,2023-08-11,2023-11-15,False,False,False,withdrawn,2023-08-11 10:00:00,2023-11-15 00:00:00
commercialtrucktrader.com,retail,2025,Peterbilt,567,X39TN5BN5PKDP2CCA,154051.71,129139,"Atlanta, GA",PACCAR MX13,6x4,Manual,13,239,False,Day Cab,,False,https://www.commercialtrucktrader.com/listing/80851125,,2023-12-27,2024-03-01,False,False,False,withdrawn,2023-12-27 04:00:00,2024-03-01 00:00:00
equipmentfacts.com,auction,2014,Peterbilt,579,0L1EXLVRXVRPZ6K9T,39564.43,1447606,"Phoenix, AZ",Cummins X15,6x4,Automatic,10,259,False,Day Cab,,True,https://www.equipmentfacts.com/listing/69020664,2025-06-13,2024-01-14,2025-07-21,False,False,False,withdrawn,2024-01-14 15:00:00,2025-07-21 00:00:00
commercialtrucktrader.com,retail,2012,Volvo,VNL860,DKDXMXT8ZWXKH8NKM,60496.32,1027711,"Salt Lake City, UT",Volvo D13,6x4,Automatic,10,239,False,Sleeper,"72""",True,https://www.commercialtrucktrader.com/listing/84999889,,2024-09-28,2024-12-25,True,False,True,ended,2024-09-28 23:00:00,2024-12-25 00:00:00
ritchiebros.com,auction,2017,Freightliner,Cascadia,P4TGTRRAZP5GML3GC,86206.68,847631,"Chicago, IL",Cummins X15,6x4,Automatic,10,224,False,Flatbed,,False,https://www.ritchiebros.com/listing/59805521,2023-06-14,2023-04-30,2023-06-29,False,False,False,ended,2023-04-30 06:00:00,2023-06-29 00:00:00
truckpaper.com,retail,2013,Kenworth,W900,U4TJH62VPCAHPPZKY,59998.35,1135629,"Atlanta, GA",Cummins X15,4x2,Automatic,10,230,False,Sleeper,"80""",False,https://www.truckpaper.com/listing/46402491,,2025-02-03,2025-08-18,False,False,False,withdrawn,2025-02-03 04:00:00,2025-08-18 00:00:00
ritchiebros.com,auction,2017,Volvo,VNL860,SDL51RDU2WVY5V2GT,103226.55,624101,"Kansas City, MO",Volvo D13,6x4,Automatic,12,255,False,Sleeper,"48""",False,https://www.ritchiebros.com/listing/29045079,2023-06-26,2023-05-21,2023-07-21,False,False,False,withdrawn,2023-05-21 21:00:00,2023-07-21 00:00:00
commercialtrucktrader.com,retail,2012,Volvo,VNL860,K2KH5JFR987MLTBR5,65947.08,933276,"Memphis, TN",Volvo D13,6x4,Automatic,12,216,True,Sleeper,"72""",True,https://www.commercialtrucktrader.com/listing/29286809,,2023-05-15,2023-07-11,False,False,False,ended,2023-05-15 20:00:00,2023-07-11 00:00:00
ritchiebros.com,auction,2011,Freightliner,Columbia,TFPTMBX5U5B19SVNL,47404.16,733785,"Chicago, IL",Detroit Series 60,6x2,Automatic,10,280,False,Flatbed,,False,https://www.ritchiebros.com/listing/51660535,2023-10-28,2023-09-12,2023-10-31,False,False,False,ended,2023-09-12 08:00:00,2023-10-31 00:00:00
truckpaper.com,retail,2012,Freightliner,Coronado,ZD4NLDL7Y22HWG260,43966.1,1307047,"Houston, TX",Detroit DD13,6x4,Manual,13,227,False,Sleeper,"80""",True,https://www.truckpaper.com/listing/82188081,,2023-12-01,2024-02-23,False,False,False,withdrawn,2023-12-01 10:00:00,2024-02-23 00:00:00
ironplanet.com,auction,2017,Freightliner,Columbia,Z58Z9EY1GZUYT8CCU,84001.47,1133776,"Houston, TX",Detroit Series 60,6x4,Manual,10,211,True,Sleeper,"72""",False,https://www.ironplanet.com/listing/65561458,2024-09-17,2024-08-06,2024-10-11,False,False,False,ended,2024-08-06 22:00:00,2024-10-11 00:00:00
